timestamp,average_path_length,num_connected_pairs,total_pairs,connectivity_percentage,min_path_length,max_path_length,num_ground_stations,num_satellites,average_hops
40000000000,10569103.97523179,4950,4950,100.0,1041792.90625,22685520.62229883,100,1584,7.87979797979798
44000000000,10582040.92306173,4950,4950,100.0,1040112.125,22676900.003717452,100,1584,7.926464646464646
56000000000,10578542.71982211,4950,4950,100.0,1034344.875,22668640.596933294,100,1584,7.90020202020202
58000000000,10572900.568639344,4950,4950,100.0,1035473.53125,22669839.558599994,100,1584,7.886868686868687
74000000000,10596992.412189435,4950,4950,100.0,1019654.625,22508071.160183147,100,1584,7.906666666666666
62000000000,10560212.082460674,4950,4950,100.0,1033263.6875,22674460.03664907,100,1584,7.874545454545455
66000000000,10577546.643947285,4950,4950,100.0,1025657.6875,22682043.13995212,100,1584,7.888888888888889
70000000000,10602690.581049975,4950,4950,100.0,1021107.71875,22941553.239843532,100,1584,7.91919191919192
72000000000,10587655.164427897,4950,4950,100.0,1019992.59375,22505444.842366282,100,1584,7.8858585858585855
68000000000,10604136.955319539,4950,4950,100.0,1022997.53125,22686947.34762623,100,1584,7.92020202020202
60000000000,10558468.458567746,4950,4950,100.0,1037364.75,22671778.848755393,100,1584,7.8828282828282825
64000000000,10566254.07904164,4950,4950,100.0,1029082.28125,22677879.674107306,100,1584,7.872121212121212
76000000000,10598480.238102088,4950,4950,100.0,1020094.6875,22511443.595698614,100,1584,7.901616161616162
78000000000,10607363.061309818,4950,4950,100.0,1021138.53125,22515566.339509606,100,1584,7.891313131313131
94000000000,10579523.517209398,4950,4950,100.0,1049464.0,22243202.557889417,100,1584,7.848282828282828
84000000000,10579496.376612604,4950,4950,100.0,1026071.125,22532433.120525647,100,1584,7.845252525252525
86000000000,10558282.529033642,4950,4950,100.0,1029252.3125,22539564.587067135,100,1584,7.818989898989899
80000000000,10600138.120600823,4950,4950,100.0,1022009.65625,22520436.864526164,100,1584,7.882020202020202
90000000000,10568990.630749954,4950,4950,100.0,1037880.25,22556112.48697414,100,1584,7.8397979797979795
88000000000,10565527.755334152,4950,4950,100.0,1033191.53125,22547457.035686664,100,1584,7.82060606060606
82000000000,10591006.191890216,4950,4950,100.0,1023655.09375,22526059.196480185,100,1584,7.8662626262626265
92000000000,10552455.76778998,4950,4950,100.0,1043308.21875,22364214.255631015,100,1584,7.892929292929293
96000000000,10586714.181643765,4950,4950,100.0,1052632.0625,22242667.97197903,100,1584,7.8680808080808085
98000000000,10573792.87493418,4950,4950,100.0,1048527.1875,22242313.133170195,100,1584,7.879393939393939
104000000000,9402623.19289678,4950,4950,100.0,1040703.75,21884184.124338802,100,1584,7.473535353535354
108000000000,10606586.845138008,4950,4950,100.0,1039283.4375,22199097.98711609,100,1584,7.8987878787878785
114000000000,10615537.728078973,4950,4950,100.0,1042877.375,22170852.801482134,100,1584,7.905858585858586
110000000000,10605254.745140161,4950,4950,100.0,1039719.0625,22173716.163831104,100,1584,7.894949494949495
102000000000,10567236.522487558,4950,4950,100.0,1042556.59375,22236822.411401864,100,1584,7.858787878787878
100000000000,10564615.001873834,4950,4950,100.0,1045166.28125,22242140.197188016,100,1584,7.864444444444445
112000000000,10612093.028253881,4950,4950,100.0,1040917.9375,22176602.073784415,100,1584,7.91030303030303
106000000000,10596004.79846499,4950,4950,100.0,1039611.875,22211182.616915137,100,1584,7.891515151515152
116000000000,10600944.984041648,4950,4950,100.0,1045593.15625,22170248.21641451,100,1584,7.889494949494949
118000000000,10617841.736926418,4950,4950,100.0,1048431.1875,22170188.723217074,100,1584,7.918989898989899
128000000000,8557385.140295219,4950,4950,100.0,1045578.34375,20465028.029915642,100,1584,7.203636363636364
134000000000,10574765.869367603,4950,4950,100.0,1052081.1875,22157582.11932341,100,1584,7.860808080808081
132000000000,10592542.684165064,4950,4950,100.0,1049710.53125,22238143.49658392,100,1584,7.889090909090909
130000000000,10588227.951209502,4950,4950,100.0,1047269.65625,22232732.41418991,100,1584,7.868888888888889
120000000000,10144235.191737039,4950,4950,100.0,1046354.34375,22214547.4724121,100,1584,7.94040404040404
124000000000,10617631.059965974,4950,4950,100.0,1044456.65625,22220033.595174346,100,1584,7.916969696969697
126000000000,10611442.944358738,4950,4950,100.0,1044640.03125,22223671.2764221,100,1584,7.922020202020202
122000000000,10613092.268607086,4950,4950,100.0,1045028.5,22216989.953548223,100,1584,7.92989898989899
136000000000,10564200.234732063,4950,4950,100.0,1053953.46875,22165533.831491444,100,1584,7.81959595959596
138000000000,10558375.811713833,4950,4950,100.0,1056564.75,22174065.57082736,100,1584,7.816363636363636
154000000000,9191739.808054939,4950,4950,100.0,1052452.3125,21098266.48226429,100,1584,7.487878787878788
146000000000,10580500.426385388,4950,4950,100.0,1050692.09375,22213786.47436418,100,1584,7.84969696969697
142000000000,10537069.86137106,4950,4950,100.0,1054079.3125,22174577.968744155,100,1584,7.827878787878788
144000000000,10552643.031781185,4950,4950,100.0,1052031.1875,22203039.48700969,100,1584,7.823838383838384
140000000000,10559099.63398261,4950,4950,100.0,1056833.46875,22174447.24188748,100,1584,7.808888888888889
150000000000,9695287.290842399,4950,4950,100.0,1050148.625,21879717.0086384,100,1584,7.751313131313132
152000000000,10580688.186360542,4950,4950,100.0,1050945.0,22282186.05099889,100,1584,7.846464646464646
148000000000,10579959.36886615,4950,4950,100.0,1050064.28125,22225056.673849564,100,1584,7.83030303030303
156000000000,10560117.334177757,4950,4950,100.0,1054668.15625,22275134.931152806,100,1584,7.822222222222222
158000000000,10557873.465456929,4950,4950,100.0,1057589.15625,22288838.303250246,100,1584,7.825454545454545
162000000000,10553424.59444778,4950,4950,100.0,1065527.84375,22259982.127215583,100,1584,7.838989898989899
168000000000,10566642.01533885,4950,4950,100.0,1074637.5,22251813.241360497,100,1584,7.826666666666667
166000000000,10573273.818720557,4950,4950,100.0,1075952.625,22254115.784195077,100,1584,7.827070707070707
164000000000,10551009.2476553,4950,4950,100.0,1070533.53125,22256837.070486236,100,1584,7.8385858585858585
172000000000,10568558.897668486,4950,4950,100.0,1072193.0,22248458.99972513,100,1584,7.844040404040404
160000000000,10551120.15271428,4950,4950,100.0,1061210.875,22302991.57279573,100,1584,7.828282828282828
170000000000,10572296.4613261,4950,4950,100.0,1074055.875,22249928.40411074,100,1584,7.857575757575757
174000000000,10558005.448916607,4950,4950,100.0,1069925.0,22247401.148636878,100,1584,7.842222222222222
176000000000,10545923.919966966,4950,4950,100.0,1067208.6875,22246753.453689016,100,1584,7.828888888888889
178000000000,10547577.239041282,4950,4950,100.0,1065223.625,22426490.239453286,100,1584,7.821616161616162
190000000000,10568321.020547975,4950,4950,100.0,1066281.03125,22393972.430313453,100,1584,7.811919191919192
194000000000,10567568.935308985,4950,4950,100.0,1063283.125,22390860.539577324,100,1584,7.812323232323232
192000000000,10571332.859061537,4950,4950,100.0,1065066.46875,22391931.160133705,100,1584,7.804646464646464
188000000000,10573500.709652388,4950,4950,100.0,1064659.78125,22396981.354424868,100,1584,7.821010101010101
184000000000,10550710.680818198,4950,4950,100.0,1063641.5625,22405900.675011877,100,1584,7.825858585858586
180000000000,10541066.265212562,4950,4950,100.0,1063974.0,22418672.038988724,100,1584,7.817575757575757
186000000000,10556388.683801392,4950,4950,100.0,1063779.40625,22400958.266175162,100,1584,7.826060606060606
182000000000,10539036.670785671,4950,4950,100.0,1063462.5,22411805.84779845,100,1584,7.810909090909091
198000000000,10581948.436854862,4950,4950,100.0,1061861.3125,22371217.89072177,100,1584,7.835555555555556
196000000000,10563437.414489867,4950,4950,100.0,1062214.125,22382550.913128383,100,1584,7.824242424242424
